trade_date,ticker,title_clean,title,ret_fwd_1d,y
2025-11-15,MU,"Micron Stock Is Quietly Up 180 % YTD , What The HBM Leader Has In Store For 2026 ( NASDAQ : MU )","Micron Stock Is Quietly Up 180 % YTD , What The HBM Leader Has In Store For 2026 ( NASDAQ : MU ) ",-0.05558998240508295,0
2025-11-15,MU,Micron delays construction at $100B New York megafab,Micron delays construction at $100B New York megafab,-0.05558998240508295,0
2025-11-18,MU,"Morgan Stanley Reiterates Overweight on Micron ( MU ), Cites DRAM Shortage and Earnings Momentum","Morgan Stanley Reiterates Overweight on Micron ( MU ), Cites DRAM Shortage and Earnings Momentum",-0.011291054957906277,0
2025-11-30,MU,Micron plans $9 . 6 billion HBM fab in Japan as AI memory race accelerates,Micron plans $9 . 6 billion HBM fab in Japan as AI memory race accelerates,-0.004033919099303174,0
2025-12-01,MU,Micron plans $9 . 6bn HBM chip facility at Hiroshima site in Japan,Micron plans $9 . 6bn HBM chip facility at Hiroshima site in Japan,-0.004033919099303174,0
2025-12-01,MU,Micron reportedly plans new Hiroshima fab to reduce reliance on Taiwan production,Micron reportedly plans new Hiroshima fab to reduce reliance on Taiwan production,-0.004033919099303174,0
2025-12-03,MU,Micron is killing Crucial SSDs and memory in AI pivot company refocuses on HBM and enterprise customers,Micron is killing Crucial SSDs and memory in AI pivot company refocuses on HBM and enterprise customers,-0.03207211243130803,0
2025-12-08,MU,Micron New York Semiconductor Manufacturing LLC . Air Title V Public Comment Hearing - afternoon session,Micron New York Semiconductor Manufacturing LLC . Air Title V Public Comment Hearing - afternoon session,0.022274455856822417,1
2025-12-09,MU,Deutsche Bank sees more upside for Micron heading into chipmaker earnings,Deutsche Bank sees more upside for Micron heading into chipmaker earnings,0.0447269419651779,1
2025-12-09,MU,"Micron receives price boost from Deutsche Bank due to DRAM prices , HBM demand ( MU : NASDAQ )","Micron receives price boost from Deutsche Bank due to DRAM prices , HBM demand ( MU : NASDAQ ) ",0.0447269419651779,1
2025-12-13,MU,Micron takes big step closer to starting site work on semiconductor plant in Clay,Micron takes big step closer to starting site work on semiconductor plant in Clay,-0.02101055274234065,0
2025-12-14,MU,UBS Lifts Micron ( MU ) EPS Forecasts on Stronger DRAM and NAND Pricing,UBS Lifts Micron ( MU ) EPS Forecasts on Stronger DRAM and NAND Pricing,-0.02101055274234065,0
2025-12-14,MU,Micron Advances on Semiconductor Plant Construction in Clay,Micron Advances on Semiconductor Plant Construction in Clay,-0.02101055274234065,0
2025-12-17,MU,Micron Stock Surges As Memory - Chip Maker Smashes Estimates,Micron Stock Surges As Memory - Chip Maker Smashes Estimates,0.10211950132231506,1
2025-12-17,MU,Micron Persistent DRAM Demand,Micron Persistent DRAM Demand,0.10211950132231506,1
2025-12-18,MU,Micron hikes FY26 capex to US$20b to accelerate HBM and US fab output,Micron hikes FY26 capex to US$20b to accelerate HBM and US fab output,0.06988535777445515,1
2025-12-18,MU,Micron HBM4 production set on 1 - beta process as India ATMP ramp slips to 2026,Micron HBM4 production set on 1 - beta process as India ATMP ramp slips to 2026,0.06988535777445515,1
2025-12-18,MU,Micron says fab start - up costs to have limited impact on gross margins despite expansion push,Micron says fab start - up costs to have limited impact on gross margins despite expansion push,0.06988535777445515,1
2025-12-19,MU,Wall Street is raving about Micron earnings as one of the biggest - ever surprises for a chipmaker,Wall Street is raving about Micron earnings as one of the biggest - ever surprises for a chipmaker,0.040124806145659164,1
2025-12-21,MU,Micron ( MU ) Gets $500 Target as AI Drives DRAM and NAND Demand,Micron ( MU ) Gets $500 Target as AI Drives DRAM and NAND Demand,-0.0011569994881696077,0
2025-12-26,MU,In - Depth Analysis : Micron Technology Versus Competitors In Semiconductors & Semiconductor Equipment Industry - Micron Technology ( NASDAQ : MU ),In - Depth Analysis : Micron Technology Versus Competitors In Semiconductors & Semiconductor Equipment Industry - Micron Technology ( NASDAQ : MU ) ,0.034056296418903065,1
2025-12-26,MU,FinancialContent - The Memory Supercycle : Micron Hits All - Time High as AI Infrastructure Demand Redefines the Semiconductor Sector,FinancialContent - The Memory Supercycle : Micron Hits All - Time High as AI Infrastructure Demand Redefines the Semiconductor Sector,0.034056296418903065,1
2025-12-29,MU,Competitor Analysis : Evaluating Micron Technology And Competitors In Semiconductors & Semiconductor Equipment Industry - Micron Technology ( NASDAQ : MU ),Competitor Analysis : Evaluating Micron Technology And Competitors In Semiconductors & Semiconductor Equipment Industry - Micron Technology ( NASDAQ : MU ) ,-0.005910895346797562,0
2025-11-01,NVDA,AI chipmaker Nvidia hits record $5 trillion market valuation,AI chipmaker Nvidia hits record $5 trillion market valuation,-0.039588169738104195,0
2025-11-01,NVDA,"Microsoft CEO Doesnt Want to Buy NVIDIA AI GPUs Beyond One Generation , Hints at a Compute Glut Driven by Energy Constraints","Microsoft CEO Doesnt Want to Buy NVIDIA AI GPUs  Beyond One Generation , Hints at a Compute Glut Driven by Energy Constraints",-0.039588169738104195,0
2025-11-01,NVDA,"NVIDIA ( NVDA ) CEO Is Confident Chinese Military Wont Use His GPUs , Says Jim Cramer","NVIDIA ( NVDA ) CEO Is Confident Chinese Military Wont Use His GPUs , Says Jim Cramer",-0.039588169738104195,0
2025-11-01,NVDA,"Nvidia news today : Korea GPU build - out , Samsung AI factory plan , and a $5T milestone keep NVDA in the spotlight","Nvidia news today : Korea GPU build - out , Samsung  AI factory  plan , and a $5T milestone keep NVDA in the spotlight",-0.039588169738104195,0
2025-11-02,NVDA,1 Super Semiconductor Stock to Buy Hand Over Fist ( Hint : Not Nvidia ),1 Super Semiconductor Stock to Buy Hand Over Fist ( Hint : Not Nvidia ) ,-0.039588169738104195,0
2025-11-02,NVDA,Microsoft CEO Limits NVIDIA AI GPU Purchases Amid Potential Compute Glut,Microsoft CEO Limits NVIDIA AI GPU Purchases Amid Potential Compute Glut,-0.039588169738104195,0
2025-11-05,NVDA,"Nvidia Could Jump 75 % as GPU Shipments Set to Double , Says Loop Capital","Nvidia Could Jump 75 % as GPU Shipments Set to Double , Says Loop Capital",-0.03652479239708739,0
2025-11-05,NVDA,Industry Comparison : Evaluating NVIDIA Against Competitors In Semiconductors & Semiconductor Equipment Industry,Industry Comparison : Evaluating NVIDIA Against Competitors In Semiconductors & Semiconductor Equipment Industry,-0.03652479239708739,0
2025-11-06,NVDA,Analyzing NVIDIA In Comparison To Competitors In Semiconductors & Semiconductor Equipment Industry,Analyzing NVIDIA In Comparison To Competitors In Semiconductors & Semiconductor Equipment Industry,0.0003721605718307597,1
2025-11-06,NVDA,"Samsung HBM4 yields surge toward Nvidia certification , SK Hynix keeps edge","Samsung HBM4 yields surge toward Nvidia certification , SK Hynix keeps edge",0.0003721605718307597,1
2025-11-07,NVDA,"Nvidia Stock Is Up 50 % in 2025 , but Here Another Super Semiconductor Stock to Buy Hand Over Fist , According to Wall Street","Nvidia Stock Is Up 50 % in 2025 , but Here Another Super Semiconductor Stock to Buy Hand Over Fist , According to Wall Street",0.05793253025650147,1
2025-11-07,NVDA,Elon Musk says building his own TeraFab chip fab may be the only answer to Tesla colossal AI semiconductor demand Nvidia CEO Jensen Huang warns against extremely hard challenge,Elon Musk says building his own  TeraFab  chip fab may be the only answer to Tesla colossal AI semiconductor demand Nvidia CEO Jensen Huang warns against  extremely hard  challenge,0.05793253025650147,1
2025-11-07,NVDA,Nvidia might scrap RTX 50 SUPER GPUs,Nvidia might scrap RTX 50 SUPER GPUs,0.05793253025650147,1
2025-11-07,NVDA,Nvidia RTX 5000 Super could be cancelled or get pricier due to AI - induced GDDR7 woes rumor claims 3 GB memory chips are now too valuable for consumer GPUs,Nvidia RTX 5000 Super could be cancelled or get pricier due to AI - induced GDDR7 woes rumor claims 3 GB memory chips are now too valuable for consumer GPUs,0.05793253025650147,1
2025-11-07,NVDA,Nvidia GeForce RTX 5070 Ti review : Id happily buy this 4K GPU for the right price,Nvidia GeForce RTX 5070 Ti review :  Id happily buy this 4K GPU for the right price  ,0.05793253025650147,1
2025-11-08,NVDA,"Here How Nvidia , AMD , and Broadcom Could Help This Super Semiconductor ETF Turn $500 Per Month Into $1 Million","Here How Nvidia , AMD , and Broadcom Could Help This Super Semiconductor ETF Turn $500 Per Month Into $1 Million",-0.029590588624919145,0
2025-11-08,NVDA,"Microsoft Has Reportedly Developed Toolkits to Break NVIDIA CUDA Dominance , Slashing Inference Costs with AMD AI GPUs","Microsoft Has Reportedly Developed  Toolkits  to Break NVIDIA CUDA Dominance , Slashing Inference Costs with AMD AI GPUs",-0.029590588624919145,0
2025-11-08,NVDA,Nvidia CEO Jensen Huang Hails TSMC Wafer Backing Amid Very Strong Demand For Blackwell Chips After Trump Bars Sales To Other People,Nvidia CEO Jensen Huang Hails TSMC Wafer Backing Amid  Very Strong  Demand For Blackwell Chips After Trump Bars Sales To  Other People  ,-0.029590588624919145,0
2025-11-09,NVDA,"NVIDIA Next - Gen Rubin GPUs Have Reportedly Entered Production , Also Secures HBM4 Samples From All Major DRAM Manufacturers","NVIDIA Next - Gen Rubin GPUs Have Reportedly Entered Production , Also Secures HBM4 Samples From All Major DRAM Manufacturers",-0.029590588624919145,0
2025-11-09,NVDA,Nvidia CEO Jensen Huang asks TSMC for More Wafers as AI Demand Soars – Outlook Business,Nvidia CEO Jensen Huang asks TSMC for More Wafers as AI Demand Soars – Outlook Business,-0.029590588624919145,0
2025-11-09,NVDA,Nvidia CEO asks TSMC for more wafers - The Times of India,Nvidia CEO asks TSMC for more wafers - The Times of India,-0.029590588624919145,0
2025-11-10,NVDA,Nvidia shoves Rubin into production with HBM4 in hand,Nvidia shoves Rubin into production with HBM4 in hand,-0.029590588624919145,0
2025-11-11,NVDA,Shattering Nvidia CUDA Fortress : Spectral Compute $6M Push for GPU Freedom,Shattering Nvidia CUDA Fortress : Spectral Compute $6M Push for GPU Freedom,0.003313338698486268,1
2025-11-11,NVDA,"Black Friday isnt even here yet , and there are already some surprisingly generous discounts for Nvidia RTX GPUs – it time to open your wallet , gamers","Black Friday isnt even here yet , and there are already some surprisingly generous discounts for Nvidia RTX GPUs – it time to open your wallet , gamers",0.003313338698486268,1
2025-11-14,NVDA,NVIDIA and AMD Could Raise GPU Prices in 2026 Due to Memory Costs,NVIDIA and AMD Could Raise GPU Prices in 2026 Due to Memory Costs,-0.018772637799145286,0
2025-11-14,NVDA,"JP Morgan says Nvidia is gearing up to sell entire AI servers instead of just AI GPUs and components Jensen master plan of vertical integration will boost Nvidia profits , purportedly starting with Vera Rubin","JP Morgan says Nvidia is gearing up to sell entire AI servers instead of just AI GPUs and components Jensen master plan of vertical integration will boost Nvidia profits , purportedly starting with Vera Rubin",-0.018772637799145286,0
2025-11-14,NVDA,1 Artificial Intelligence ( AI ) Semiconductor Stock to Buy Hand Over Fist Before December ( Hint : It Not Nvidia ),1 Artificial Intelligence ( AI ) Semiconductor Stock to Buy Hand Over Fist Before December ( Hint : It Not Nvidia ) ,-0.018772637799145286,0
2025-11-15,NVDA,NVIDIA Sends Out Initial Turing GPU Support For Open - Source Nova Driver,NVIDIA Sends Out Initial Turing GPU Support For Open - Source Nova Driver,-0.028081496281955776,0
2025-11-15,NVDA,"Asu luxurious RTX 5090 GPU is twice as expensive as Nvidia Founders Edition ROG Matrix Platinum GeForce RTX 5090 launches at $3 , 999 with just 1 , 000 units available","Asu luxurious RTX 5090 GPU is twice as expensive as Nvidia Founders Edition ROG Matrix Platinum GeForce RTX 5090 launches at $3 , 999 with just 1 , 000 units available",-0.028081496281955776,0
2025-11-15,NVDA,"New Chinese optical quantum chip allegedly 1 , 000x faster than Nvidia GPUs for processing AI workloads - firm reportedly producing 12 , 000 wafers per year","New Chinese optical quantum chip allegedly 1 , 000x faster than Nvidia GPUs for processing AI workloads - firm reportedly producing 12 , 000 wafers per year",-0.028081496281955776,0
2025-11-15,NVDA,"Meet the Unstoppable Stock That Could Join Apple , Nvidia , Microsoft , Alphabet , Amazon , Meta , and Taiwan Semiconductor in the $1 Trillion Club by 2030 .","Meet the Unstoppable Stock That Could Join Apple , Nvidia , Microsoft , Alphabet , Amazon , Meta , and Taiwan Semiconductor in the $1 Trillion Club by 2030 . ",-0.028081496281955776,0
2025-11-15,NVDA,Ollama Vulkan Leap : Unlocking AI Power on Non - Nvidia GPUs,Ollama Vulkan Leap : Unlocking AI Power on Non - Nvidia GPUs,-0.028081496281955776,0
2025-11-16,NVDA,"Meet the Newest Supercharged Growth Stock to Join Nvidia , Apple , Microsoft , Amazon , Alphabet , Meta , and Taiwan Semiconductor Manufacturing in the $1 Trillion Club . It Still a Buy Right Now , According to Certain Wall Street Analysts .","Meet the Newest Supercharged Growth Stock to Join Nvidia , Apple , Microsoft , Amazon , Alphabet , Meta , and Taiwan Semiconductor Manufacturing in the $1 Trillion Club . It Still a Buy Right Now , According to Certain Wall Street Analysts . ",-0.028081496281955776,0
2025-11-18,NVDA,"Microsoft - Backed d - Matrix Raises $275M At $2B Valuation , Claims 10X Faster AI Performance Than Nvidia GPU Systems","Microsoft - Backed d - Matrix Raises $275M At $2B Valuation , Claims 10X Faster AI Performance Than Nvidia GPU Systems",0.02845170449645229,1
2025-11-18,NVDA,"UT Austin buys 4 , 000 Nvidia GPUs for Horizon supercomputer","UT Austin buys 4 , 000 Nvidia GPUs for Horizon supercomputer",0.02845170449645229,1
2025-11-18,NVDA,RAM pricing crisis threatens graphics cards – rumor has it some AMD and Nvidia budget GPUs could be scrapped,RAM pricing crisis threatens graphics cards – rumor has it some AMD and Nvidia budget GPUs could be scrapped,0.02845170449645229,1
2025-11-19,NVDA,Billionaire PayPal founder dumps stake in AI chipmaker Nvidia,Billionaire PayPal founder dumps stake in AI chipmaker Nvidia,-0.0315247514254573,0
2025-11-19,NVDA,"Nvidia pops as AI strength buoys Q3 results , guidance ; Huang says cloud GPUs sold out ( NVDA : NASDAQ )","Nvidia pops as AI strength buoys Q3 results , guidance ; Huang says cloud GPUs  sold out  ( NVDA : NASDAQ ) ",-0.0315247514254573,0
2025-11-19,NVDA,Nvidia Q3 results : Chipmaker giant reports 65 % jump in net income ; beats analyst predictions,Nvidia Q3 results : Chipmaker giant reports 65 % jump in net income ; beats analyst predictions,-0.0315247514254573,0
2025-11-19,NVDA,NVIDIA Shift To Smartphone - Style Server Memory Could Double DRAM Costs,NVIDIA Shift To Smartphone - Style Server Memory Could Double DRAM Costs,-0.0315247514254573,0
2025-11-20,NVDA,Nvidia Big Earnings And Tariff Pause Rumors Lift Semiconductor Stocks,Nvidia Big Earnings And Tariff Pause Rumors Lift Semiconductor Stocks,-0.009743140680959717,0
2025-11-20,NVDA,"Microsoft allies with Anthropic : Claude arrives on Foundry , Nvidia invests 10 billion","Microsoft allies with Anthropic : Claude arrives on Foundry , Nvidia invests 10 billion",-0.009743140680959717,0
2025-11-20,NVDA,Nvidia chips : Plot to send GPUs to China leads to indictment,Nvidia chips : Plot to send GPUs to China leads to indictment,-0.009743140680959717,0
2025-11-20,NVDA,"Trump May Delay Semiconductor Tariffs , impacting Nvidia","Trump May Delay Semiconductor Tariffs , impacting Nvidia",-0.009743140680959717,0
2025-11-22,NVDA,"Employee quits job over an Nvidia RTX 5060 intern asked to hand in GPU won on an all - expense - paid business trip , refused","Employee quits job over an Nvidia RTX 5060 intern asked to hand in GPU won on an all - expense - paid business trip , refused",-0.02591070699981468,0
2025-11-24,NVDA,"Elon Musk Claims Tesla Must Outproduce NVIDIA , AMD , and All Other AI Chip Makers in Volume if It Wants to Win the Real - World AI Race","Elon Musk Claims Tesla Must Outproduce NVIDIA , AMD , and All Other AI Chip Makers in Volume if It Wants to Win the Real - World AI Race",-0.02591070699981468,0
2025-11-25,NVDA,Nvidia slashes RTX 50 GPU prices for Black Friday,Nvidia slashes RTX 50 GPU prices for Black Friday,0.013721660319353957,1
2025-11-26,NVDA,"FLUX . 2 Models Released , Optimized for NVIDIA RTX GPUs","FLUX . 2 Models Released , Optimized for NVIDIA RTX GPUs",-0.01808494995412202,0
2025-11-26,NVDA,NVIDIA RTX 5080 finally sees Black Friday price drops The GPU everyone wants now costs what it should have all along,NVIDIA RTX 5080 finally sees Black Friday price drops The GPU everyone wants now costs what it should have all along,-0.01808494995412202,0
2025-11-27,NVDA,"Nvidia Latest Beat Proves AI Isnt Cooling Off Yet , but Is the Chipmaker Still the Best AI Play ?","Nvidia Latest Beat Proves AI Isnt Cooling Off Yet , but Is the Chipmaker Still the Best AI Play ? ",0.01649722145253496,1
2025-11-27,NVDA,This Thanksgiving real drama may be Michael Burry versus Nvidia,This Thanksgiving real drama may be Michael Burry versus Nvidia,0.01649722145253496,1
2025-11-27,NVDA,Beijing reportedly bans ByteDance from using Nvidia GPUs in new data centers,Beijing reportedly bans ByteDance from using Nvidia GPUs in new data centers,0.01649722145253496,1
2025-11-27,NVDA,"Korea , tech giants launch GPU task force to secure 260 , 000 Nvidia chips","Korea , tech giants launch GPU task force to secure 260 , 000 Nvidia chips",0.01649722145253496,1
2025-11-28,NVDA,China hybrid - bonded AI accelerators could rival Nvidia Blackwell GPUs top semiconductor expert hints at fully controllable domestic solution,China hybrid - bonded AI accelerators could rival Nvidia Blackwell GPUs top semiconductor expert hints at  fully controllable domestic solution  ,0.01649722145253496,1
2025-11-28,NVDA,Nvidia Memory Supply Freeze Could Push Gaming GPU Prices Even Higher,Nvidia Memory Supply Freeze Could Push Gaming GPU Prices Even Higher,0.01649722145253496,1
2025-11-28,NVDA,Nvidia may stop supplying VRAM to GPU partners as global memory shortage grows : Report,Nvidia may stop supplying VRAM to GPU partners as global memory shortage grows : Report,0.01649722145253496,1
2025-11-28,NVDA,"Nvidia reportedly no longer supplying VRAM to its GPU board partners in response to memory crunch rumor claims vendors will only get the die , forced to source memory on their own","Nvidia reportedly no longer supplying VRAM to its GPU board partners in response to memory crunch rumor claims vendors will only get the die , forced to source memory on their own",0.01649722145253496,1
2025-11-29,NVDA,"Here Why Nvidia Partner , Navitas Semiconductor powered higher This Week","Here Why Nvidia Partner , Navitas Semiconductor powered higher This Week",0.008559374639807826,1
2025-11-29,NVDA,"Nvidia RTX 5070 dips to an all - time low $479 on Newegg , $70 below MSRP get yourself an affordable GPU upgrade","Nvidia RTX 5070 dips to an all - time low $479 on Newegg , $70 below MSRP get yourself an affordable GPU upgrade",0.008559374639807826,1
2025-11-30,NVDA,Is NVIDIA ( NVDA ) One of the Best Semiconductor Stocks to Buy Heading into 2026 ?,Is NVIDIA ( NVDA ) One of the Best Semiconductor Stocks to Buy Heading into 2026 ? ,0.008559374639807826,1
2025-12-01,NVDA,NVIDIA ( NVDA ) Latest AI GPUs Sustain Analyst Optimism,NVIDIA ( NVDA ) Latest AI GPUs Sustain Analyst Optimism,0.008559374639807826,1
2025-12-01,NVDA,"Nvidia plows $2B into Synopsys to make GPUs a must - have for design , simulation customers","Nvidia plows $2B into Synopsys to make GPUs a must - have for design , simulation customers",0.008559374639807826,1
2025-12-02,NVDA,Singularity Compute launches first enterprise - grade NVIDIA GPU cluster in Sweden,Singularity Compute launches first enterprise - grade NVIDIA GPU cluster in Sweden,-0.010305343286772684,0
2025-12-02,NVDA,"Nvidia $100 - billion deal with OpenAI not finalized , chip maker CFO says","Nvidia $100 - billion deal with OpenAI not finalized , chip maker CFO says",-0.010305343286772684,0
2025-12-02,NVDA,Nvidia Holds 92 % of GPU Market Share Despite Modest Gains by AMD and Intel,Nvidia Holds 92 % of GPU Market Share Despite Modest Gains by AMD and Intel,-0.010305343286772684,0
2025-12-03,NVDA,Huawei - style chip stacking seen as a path for China to rival Nvidia GPUs,Huawei - style  chip stacking  seen as a path for China to rival Nvidia GPUs,0.02116050235556166,1
2025-12-04,NVDA,Nvidia lobbies White House and wins loosened AI GPU export control to China U . S . lawmakers reportedly reject GAIN AI Act,Nvidia lobbies White House and wins loosened AI GPU export control to China U . S . lawmakers reportedly reject GAIN AI Act,-0.0052895691726206895,0
2025-12-05,NVDA,Beyond NVIDIA : 5 Semiconductor Stocks Set to Dominate 2026,Beyond NVIDIA : 5 Semiconductor Stocks Set to Dominate 2026,0.01721396484079296,1
2025-12-05,NVDA,Chinese GPU makr surges 400 % amid booming demand for Nvidia alternatives : China Nvidia,Chinese GPU makr surges 400 % amid booming demand for Nvidia alternatives :  China Nvidia  ,0.01721396484079296,1
2025-12-05,NVDA,Nvidia vs Taiwan Semiconductor Manufacturing : Which Artificial Intelligence ( AI ) Stock Is a Better Buy Right Now ?,Nvidia vs Taiwan Semiconductor Manufacturing : Which Artificial Intelligence ( AI ) Stock Is a Better Buy Right Now ? ,0.01721396484079296,1
2025-12-05,NVDA,Aetina Intros NVIDIA Blackwell MXM GPUs For Industrial Applications : Up To RTX PRO 5000 & 24 GB GDDR7 Memory,Aetina Intros NVIDIA Blackwell MXM GPUs For Industrial Applications : Up To RTX PRO 5000 & 24 GB GDDR7 Memory,0.01721396484079296,1
2025-12-05,NVDA,"As China defies US tech blockade , can local AI chipmakers capture Nvidia market share ?","As China defies US tech blockade , can local AI chipmakers capture Nvidia market share ? ",0.01721396484079296,1
2025-12-05,NVDA,"Nvidia replaces entire $10 , 000 RTX Pro 6000 graphics card of stricken user who broke it in transit company offers to ship replacement and troubleshoot busted GPU","Nvidia replaces entire $10 , 000 RTX Pro 6000 graphics card of stricken user who broke it in transit company offers to ship replacement and troubleshoot busted GPU",0.01721396484079296,1
2025-12-07,NVDA,NZ - AU : IREN Purchases 4 . 2k NVIDIA Blackwell GPUs & Secures Financing – AI Cloud Expanded to 8 . 5k GPUs,NZ - AU : IREN Purchases 4 . 2k NVIDIA Blackwell GPUs & Secures Financing – AI Cloud Expanded to 8 . 5k GPUs,-0.0031258519079242486,0
2025-12-07,NVDA,Nvidia continues to phase out Pascal GPUs,Nvidia continues to phase out Pascal GPUs,-0.0031258519079242486,0
2025-12-09,NVDA,Feds Nab Texas Man for Trying to Smuggle $160 Million in Nvidia GPUs to China,Feds Nab Texas Man for Trying to Smuggle $160 Million in Nvidia GPUs to China,-0.006433488855235314,0
2025-12-10,NVDA,Nvidia develops software - based tracking for AI GPUs to quash smuggling concerns solution devised to prevent shipments to nations with export controls in place,Nvidia develops software - based tracking for AI GPUs to quash smuggling concerns solution devised to prevent shipments to nations with export controls in place,-0.015507705530775517,0
2025-12-11,NVDA,"Nvidia developing new service to track GPU health , location","Nvidia developing new service to track GPU health , location",-0.032664503634346365,0
2025-12-13,NVDA,"NVIDIA H200 AI GPUs Witness Massive Demand In China , Increasing Capacity To Ensure Zero Impact On US Customers","NVIDIA H200 AI GPUs Witness Massive Demand In China , Increasing Capacity To Ensure Zero Impact On US Customers",0.00811167955658898,1
2025-12-13,NVDA,CES 2026 will finally answer big questions around Nvidia RTX 50 Super GPUs,CES 2026 will finally answer big questions around Nvidia RTX 50 Super GPUs,0.00811167955658898,1
2025-12-13,NVDA,Nvidia details new software that enables location tracking for AI GPUs opt - in remote data center GPU fleet management includes power usage and thermal monitoring,Nvidia details new software that enables location tracking for AI GPUs opt - in remote data center GPU fleet management includes power usage and thermal monitoring,0.00811167955658898,1
2025-12-14,NVDA,BofA Says Nvidia ( NVDA ) GPUs Remain a Full Generation Ahead of Rivals,BofA Says Nvidia ( NVDA ) GPUs Remain a Full Generation Ahead of Rivals,0.00811167955658898,1
2025-12-14,NVDA,Unreleased RTX Titan Ada prototype gets taken apart to reveal complex internal design and assembly Nvidia mythical GPU is engineered to the max with dual 12VHPWR connectors,Unreleased RTX Titan Ada prototype gets taken apart to reveal complex internal design and assembly Nvidia mythical GPU is engineered to the max with dual 12VHPWR connectors,0.00811167955658898,1
2025-12-15,NVDA,The 4 best GPUs of 2025 and the one Nvidia card you must avoid,The 4 best GPUs of 2025 and the one Nvidia card you must avoid,0.00811167955658898,1
2025-12-16,NVDA,AI Chipmaker Nvidia Just Released Open Source Models For AI Agents,AI Chipmaker Nvidia Just Released Open Source Models For AI Agents,-0.038149891586355955,0
2025-12-16,NVDA,"Efficient Synchronous Dataflow Execution For GPUs ( NVIDIA , UW - Madison )","Efficient Synchronous Dataflow Execution For GPUs ( NVIDIA , UW - Madison ) ",-0.038149891586355955,0
2025-12-16,NVDA,"This Tool Claims to Run the De - Facto CUDA Code on Non - NVIDIA GPUs , And a Major Upgrade Now Adds Support for AMD ROCm7","This Tool Claims to Run the De - Facto CUDA Code on Non - NVIDIA GPUs , And a Major Upgrade Now Adds Support for AMD ROCm7",-0.038149891586355955,0
2025-12-16,NVDA,"Fortinet , Nvidia embed firewall security in AI fabrics","Fortinet , Nvidia embed firewall security in AI fabrics",-0.038149891586355955,0
2025-12-18,NVDA,"South Korea Allocates 10 , 000 Nvidia GPUs to SMEs and AI Projects","South Korea Allocates 10 , 000 Nvidia GPUs to SMEs and AI Projects",0.039336201490321354,1
2025-12-19,NVDA,"Nvidia stock gains on Trump chip export review , sparking rally in chipmakers","Nvidia stock gains on Trump chip export review , sparking rally in chipmakers",0.014917933953784823,1
2025-12-19,NVDA,Why Nvidia Is Planning a Major Cut to Gaming GPU Production Next Year,Why Nvidia Is Planning a Major Cut to Gaming GPU Production Next Year,0.014917933953784823,1
2025-12-20,NVDA,NVIDIA Corporation $NVDA Shares Purchased by Canandaigua National Bank & Trust Co .,NVIDIA Corporation $NVDA Shares Purchased by Canandaigua National Bank & Trust Co . ,0.030050651636426062,1
2025-12-20,NVDA,"Canandaigua National Trust Co of Florida Sells 2 , 814 Shares of NVIDIA Corporation $NVDA","Canandaigua National Trust Co of Florida Sells 2 , 814 Shares of NVIDIA Corporation $NVDA",0.030050651636426062,1
2025-12-20,NVDA,Mesa 26 . 0 NVK Driver Lands Improvement For NVIDIA GeForce RTX 20 Turing GPUs,Mesa 26 . 0 NVK Driver Lands Improvement For NVIDIA GeForce RTX 20  Turing  GPUs,0.030050651636426062,1
2025-12-20,NVDA,Michael Burry Asks For Photos Of Warehoused Nvidia GPUs After Analyst Questions Jensen Huang Blackwell Shipment Numbers ( UPDATED ),Michael Burry Asks For Photos Of Warehoused Nvidia GPUs After Analyst Questions Jensen Huang Blackwell Shipment Numbers ( UPDATED ) ,0.030050651636426062,1
2025-12-21,NVDA,Jim Cramer Calls NVIDIA a Fabulous Company,Jim Cramer Calls NVIDIA a  Fabulous  Company,0.030050651636426062,1
2025-12-22,NVDA,Samsung gains ground in Nvidia HBM4 tests as AI memory supply race tightens,Samsung gains ground in Nvidia HBM4 tests as AI memory supply race tightens,0.030050651636426062,1
2025-12-23,NVDA,Semiconductors : Nvidia at the heart of the new Pacific battle,Semiconductors : Nvidia at the heart of the new Pacific battle,-0.003171111898024437,0
2025-12-23,NVDA,Samsung HBM4 chips have reportedly passed NVIDIA tests with flying colors,Samsung HBM4 chips have reportedly passed NVIDIA tests with flying colors,-0.003171111898024437,0
2025-12-23,NVDA,"FinancialContent - Nvidia Shatters Key Technical Resistance , Igniting Year - End Semiconductor Surge and $5 Trillion Milestone","FinancialContent - Nvidia Shatters Key Technical Resistance , Igniting Year - End Semiconductor Surge and $5 Trillion Milestone",-0.003171111898024437,0
2025-12-23,NVDA,"Nvidia prepares shipment of 82 , 000 AI GPUs to China as chip war lines blur H200 shipments with 25 % tax to begin as US loosens restrictions","Nvidia prepares shipment of 82 , 000 AI GPUs to China as chip war lines blur H200 shipments with 25 % tax to begin as US loosens restrictions",-0.003171111898024437,0
2025-12-24,NVDA,"SK hynix expands U . S . presence with new Bellevue , Seattle office in efforts to get closer to its largest customers offices near Nvidia , Amazon , and Microsoft highlight co - designed HBM efforts","SK hynix expands U . S . presence with new Bellevue , Seattle office in efforts to get closer to its largest customers offices near Nvidia , Amazon , and Microsoft highlight co - designed HBM efforts",0.010179726222003582,1
